output ; startpoint ; endpoint ; numContinuum ; startF1 ; endF1 ; targetF1 ; zF1 ; stF1 ; startF2 ; endF2 ; targetF2 ; zF2 ; stF2 ; startF3 ; endF3 ; targetF3 ; zF3 ; stF3
Sem_Koen_03.flac_to_Sem_Kon_02.flac_4.wav ; Sem_Koen_03.flac ; Sem_Kon_02.flac ;  4 ; 320 ; 351 ; 341 ; 3.441 ; 1.075 ; 894 ; 767 ; 808 ; 7.295 ; -1.746 ; 2284 ; 2250; 2261 ; 13.832 ; -0.175
Sem_Koen_03.flac_to_Sem_Kon_02.flac_5.wav ; Sem_Koen_03.flac ; Sem_Kon_02.flac ;  5 ; 320 ; 351 ; 346 ; 3.492 ; 1.337 ; 894 ; 767 ; 787 ; 7.153 ; -2.194 ; 2284 ; 2250; 2256 ; 13.815 ; -0.219
Sem_Koen_03.flac_to_Sem_Kon_02.flac_6.wav ; Sem_Koen_03.flac ; Sem_Kon_02.flac ;  6 ; 320 ; 351 ; 351 ; 3.544 ; 1.596 ; 894 ; 767 ; 767 ; 7.010 ; -2.647 ; 2284 ; 2250; 2250 ; 13.798 ; -0.263
Sem_Kon_02.flac_to_Sem_Koen_03.flac_0.wav ; Sem_Kon_02.flac ; Sem_Koen_03.flac ;  0 ; 351 ; 320 ; 351 ; 3.544 ; 0.000 ; 767 ; 894 ; 767 ; 7.010 ; 0.000 ; 2250 ; 2284; 2250 ; 13.798 ; 0.000
Sem_Kon_02.flac_to_Sem_Koen_03.flac_1.wav ; Sem_Kon_02.flac ; Sem_Koen_03.flac ;  1 ; 351 ; 320 ; 346 ; 3.492 ; -0.259 ; 767 ; 894 ; 787 ; 7.153 ; 0.453 ; 2250 ; 2284; 2256 ; 13.815 ; 0.044
Sem_Kon_02.flac_to_Sem_Koen_03.flac_2.wav ; Sem_Kon_02.flac ; Sem_Koen_03.flac ;  2 ; 351 ; 320 ; 341 ; 3.441 ; -0.521 ; 767 ; 894 ; 808 ; 7.295 ; 0.901 ; 2250 ; 2284; 2261 ; 13.832 ; 0.088
Sem_Kon_02.flac_to_Sem_Koen_03.flac_3.wav ; Sem_Kon_02.flac ; Sem_Koen_03.flac ;  3 ; 351 ; 320 ; 336 ; 3.390 ; -0.785 ; 767 ; 894 ; 829 ; 7.438 ; 1.344 ; 2250 ; 2284; 2267 ; 13.849 ; 0.131
Sem_Kon_02.flac_to_Sem_Koen_03.flac_4.wav ; Sem_Kon_02.flac ; Sem_Koen_03.flac ;  4 ; 351 ; 320 ; 330 ; 3.338 ; -1.052 ; 767 ; 894 ; 850 ; 7.580 ; 1.782 ; 2250 ; 2284; 2273 ; 13.866 ; 0.175
Sem_Kon_02.flac_to_Sem_Koen_03.flac_5.wav ; Sem_Kon_02.flac ; Sem_Koen_03.flac ;  5 ; 351 ; 320 ; 325 ; 3.287 ; -1.323 ; 767 ; 894 ; 872 ; 7.723 ; 2.217 ; 2250 ; 2284; 2279 ; 13.882 ; 0.219
Sem_Kon_02.flac_to_Sem_Koen_03.flac_6.wav ; Sem_Kon_02.flac ; Sem_Koen_03.flac ;  6 ; 351 ; 320 ; 320 ; 3.235 ; -1.596 ; 767 ; 894 ; 894 ; 7.866 ; 2.647 ; 2250 ; 2284; 2284 ; 13.899 ; 0.263
Sem_Koen_02.flac_to_Sem_Kon_04.flac_0.wav ; Sem_Koen_02.flac ; Sem_Kon_04.flac ;  0 ; 270 ; 399 ; 270 ; 2.712 ; 0.000 ; 919 ; 808 ; 919 ; 8.030 ; 0.000 ; 2368 ; 2339; 2368 ; 14.138 ; 0.000
Sem_Koen_02.flac_to_Sem_Kon_04.flac_1.wav ; Sem_Koen_02.flac ; Sem_Kon_04.flac ;  1 ; 270 ; 399 ; 290 ; 2.928 ; 1.271 ; 919 ; 808 ; 900 ; 7.908 ; -0.365 ; 2368 ; 2339; 2363 ; 14.125 ; -0.036
Sem_Koen_02.flac_to_Sem_Kon_04.flac_2.wav ; Sem_Koen_02.flac ; Sem_Kon_04.flac ;  2 ; 270 ; 399 ; 311 ; 3.143 ; 2.476 ; 919 ; 808 ; 881 ; 7.785 ; -0.733 ; 2368 ; 2339; 2358 ; 14.111 ; -0.071
Sem_Koen_02.flac_to_Sem_Kon_04.flac_3.wav ; Sem_Koen_02.flac ; Sem_Kon_04.flac ;  3 ; 270 ; 399 ; 332 ; 3.358 ; 3.623 ; 919 ; 808 ; 863 ; 7.663 ; -1.104 ; 2368 ; 2339; 2353 ; 14.098 ; -0.107
Sem_Koen_02.flac_to_Sem_Kon_04.flac_4.wav ; Sem_Koen_02.flac ; Sem_Kon_04.flac ;  4 ; 270 ; 399 ; 354 ; 3.573 ; 4.719 ; 919 ; 808 ; 844 ; 7.541 ; -1.478 ; 2368 ; 2339; 2349 ; 14.084 ; -0.142
Sem_Koen_02.flac_to_Sem_Kon_04.flac_5.wav ; Sem_Koen_02.flac ; Sem_Kon_04.flac ;  5 ; 270 ; 399 ; 376 ; 3.788 ; 5.768 ; 919 ; 808 ; 826 ; 7.418 ; -1.855 ; 2368 ; 2339; 2344 ; 14.070 ; -0.178
Sem_Koen_02.flac_to_Sem_Kon_04.flac_6.wav ; Sem_Koen_02.flac ; Sem_Kon_04.flac ;  6 ; 270 ; 399 ; 399 ; 4.003 ; 6.776 ; 919 ; 808 ; 808 ; 7.296 ; -2.236 ; 2368 ; 2339; 2339 ; 14.057 ; -0.213
Sem_Kon_04.flac_to_Sem_Koen_02.flac_0.wav ; Sem_Kon_04.flac ; Sem_Koen_02.flac ;  0 ; 399 ; 270 ; 399 ; 4.003 ; 0.000 ; 808 ; 919 ; 808 ; 7.296 ; 0.000 ; 2339 ; 2368; 2339 ; 14.057 ; 0.000
Sem_Kon_04.flac_to_Sem_Koen_02.flac_1.wav ; Sem_Kon_04.flac ; Sem_Koen_02.flac ;  1 ; 399 ; 270 ; 376 ; 3.788 ; -1.008 ; 808 ; 919 ; 826 ; 7.418 ; 0.381 ; 2339 ; 2368; 2344 ; 14.070 ; 0.036
Sem_Kon_04.flac_to_Sem_Koen_02.flac_2.wav ; Sem_Kon_04.flac ; Sem_Koen_02.flac ;  2 ; 399 ; 270 ; 354 ; 3.573 ; -2.058 ; 808 ; 919 ; 844 ; 7.541 ; 0.758 ; 2339 ; 2368; 2349 ; 14.084 ; 0.071
Sem_Kon_04.flac_to_Sem_Koen_02.flac_3.wav ; Sem_Kon_04.flac ; Sem_Koen_02.flac ;  3 ; 399 ; 270 ; 332 ; 3.358 ; -3.153 ; 808 ; 919 ; 863 ; 7.663 ; 1.132 ; 2339 ; 2368; 2353 ; 14.098 ; 0.107
Sem_Kon_04.flac_to_Sem_Koen_02.flac_4.wav ; Sem_Kon_04.flac ; Sem_Koen_02.flac ;  4 ; 399 ; 270 ; 311 ; 3.143 ; -4.300 ; 808 ; 919 ; 881 ; 7.785 ; 1.503 ; 2339 ; 2368; 2358 ; 14.111 ; 0.142
Sem_Kon_04.flac_to_Sem_Koen_02.flac_5.wav ; Sem_Kon_04.flac ; Sem_Koen_02.flac ;  5 ; 399 ; 270 ; 290 ; 2.928 ; -5.505 ; 808 ; 919 ; 900 ; 7.908 ; 1.871 ; 2339 ; 2368; 2363 ; 14.125 ; 0.178
Sem_Kon_04.flac_to_Sem_Koen_02.flac_6.wav ; Sem_Kon_04.flac ; Sem_Koen_02.flac ;  6 ; 399 ; 270 ; 270 ; 2.712 ; -6.776 ; 808 ; 919 ; 919 ; 8.030 ; 2.236 ; 2339 ; 2368; 2368 ; 14.138 ; 0.213
Sem_Koen_04.flac_to_Sem_Kon_01.flac_0.wav ; Sem_Koen_04.flac ; Sem_Kon_01.flac ;  0 ; 809 ; 414 ; 809 ; 7.300 ; 0.000 ; 904 ; 766 ; 904 ; 7.933 ; 0.000 ; 2036 ; 2254; 2036 ; 13.131 ; 0.000
Sem_Koen_04.flac_to_Sem_Kon_01.flac_1.wav ; Sem_Koen_04.flac ; Sem_Kon_01.flac ;  1 ; 809 ; 414 ; 734 ; 6.775 ; -1.676 ; 904 ; 766 ; 880 ; 7.778 ; -0.465 ; 2036 ; 2254; 2071 ; 13.244 ; 0.293
Sem_Koen_04.flac_to_Sem_Kon_01.flac_2.wav ; Sem_Koen_04.flac ; Sem_Kon_01.flac ;  2 ; 809 ; 414 ; 663 ; 6.249 ; -3.428 ; 904 ; 766 ; 857 ; 7.623 ; -0.935 ; 2036 ; 2254; 2106 ; 13.357 ; 0.585
Sem_Koen_04.flac_to_Sem_Kon_01.flac_3.wav ; Sem_Koen_04.flac ; Sem_Kon_01.flac ;  3 ; 809 ; 414 ; 596 ; 5.723 ; -5.274 ; 904 ; 766 ; 833 ; 7.469 ; -1.409 ; 2036 ; 2254; 2142 ; 13.470 ; 0.878
Sem_Koen_04.flac_to_Sem_Kon_01.flac_4.wav ; Sem_Koen_04.flac ; Sem_Kon_01.flac ;  4 ; 809 ; 414 ; 533 ; 5.198 ; -7.230 ; 904 ; 766 ; 811 ; 7.314 ; -1.890 ; 2036 ; 2254; 2179 ; 13.583 ; 1.172
Sem_Koen_04.flac_to_Sem_Kon_01.flac_5.wav ; Sem_Koen_04.flac ; Sem_Kon_01.flac ;  5 ; 809 ; 414 ; 472 ; 4.672 ; -9.322 ; 904 ; 766 ; 788 ; 7.159 ; -2.375 ; 2036 ; 2254; 2216 ; 13.697 ; 1.465
Sem_Koen_04.flac_to_Sem_Kon_01.flac_6.wav ; Sem_Koen_04.flac ; Sem_Kon_01.flac ;  6 ; 809 ; 414 ; 414 ; 4.147 ; -11.582 ; 904 ; 766 ; 766 ; 7.004 ; -2.867 ; 2036 ; 2254; 2254 ; 13.810 ; 1.759
Sem_Kon_01.flac_to_Sem_Koen_04.flac_0.wav ; Sem_Kon_01.flac ; Sem_Koen_04.flac ;  0 ; 414 ; 809 ; 414 ; 4.147 ; 0.000 ; 766 ; 904 ; 766 ; 7.004 ; 0.000 ; 2254 ; 2036; 2254 ; 13.810 ; 0.000
Sem_Kon_01.flac_to_Sem_Koen_04.flac_1.wav ; Sem_Kon_01.flac ; Sem_Koen_04.flac ;  1 ; 414 ; 809 ; 472 ; 4.672 ; 2.260 ; 766 ; 904 ; 788 ; 7.159 ; 0.492 ; 2254 ; 2036; 2216 ; 13.697 ; -0.294
Sem_Kon_01.flac_to_Sem_Koen_04.flac_2.wav ; Sem_Kon_01.flac ; Sem_Koen_04.flac ;  2 ; 414 ; 809 ; 533 ; 5.198 ; 4.352 ; 766 ; 904 ; 811 ; 7.314 ; 0.977 ; 2254 ; 2036; 2179 ; 13.583 ; -0.587
Sem_Kon_01.flac_to_Sem_Koen_04.flac_3.wav ; Sem_Kon_01.flac ; Sem_Koen_04.flac ;  3 ; 414 ; 809 ; 596 ; 5.723 ; 6.308 ; 766 ; 904 ; 833 ; 7.469 ; 1.457 ; 2254 ; 2036; 2142 ; 13.470 ; -0.880
Sem_Kon_01.flac_to_Sem_Koen_04.flac_4.wav ; Sem_Kon_01.flac ; Sem_Koen_04.flac ;  4 ; 414 ; 809 ; 663 ; 6.249 ; 8.154 ; 766 ; 904 ; 857 ; 7.623 ; 1.932 ; 2254 ; 2036; 2106 ; 13.357 ; -1.173
Sem_Kon_01.flac_to_Sem_Koen_04.flac_5.wav ; Sem_Kon_01.flac ; Sem_Koen_04.flac ;  5 ; 414 ; 809 ; 734 ; 6.775 ; 9.906 ; 766 ; 904 ; 880 ; 7.778 ; 2.402 ; 2254 ; 2036; 2071 ; 13.244 ; -1.466
Sem_Kon_01.flac_to_Sem_Koen_04.flac_6.wav ; Sem_Kon_01.flac ; Sem_Koen_04.flac ;  6 ; 414 ; 809 ; 809 ; 7.300 ; 11.582 ; 766 ; 904 ; 904 ; 7.933 ; 2.867 ; 2254 ; 2036; 2036 ; 13.131 ; -1.759
Sem_Kon_01.flac_to_Sem_Kan_02.flac_0.wav ; Sem_Kon_01.flac ; Sem_Kan_02.flac ;  0 ; 414 ; 549 ; 414 ; 4.147 ; 0.000 ; 766 ; 1300 ; 766 ; 7.004 ; 0.000 ; 2254 ; 2392; 2254 ; 13.810 ; 0.000
Sem_Kon_01.flac_to_Sem_Kan_02.flac_1.wav ; Sem_Kon_01.flac ; Sem_Kan_02.flac ;  1 ; 414 ; 549 ; 436 ; 4.346 ; 0.876 ; 766 ; 1300 ; 843 ; 7.531 ; 1.649 ; 2254 ; 2392; 2276 ; 13.876 ; 0.172
Sem_Kon_01.flac_to_Sem_Kan_02.flac_2.wav ; Sem_Kon_01.flac ; Sem_Kan_02.flac ;  2 ; 414 ; 549 ; 458 ; 4.544 ; 1.724 ; 766 ; 1300 ; 924 ; 8.057 ; 3.237 ; 2254 ; 2392; 2299 ; 13.942 ; 0.344
Sem_Kon_01.flac_to_Sem_Kan_02.flac_3.wav ; Sem_Kon_01.flac ; Sem_Kan_02.flac ;  3 ; 414 ; 549 ; 480 ; 4.743 ; 2.548 ; 766 ; 1300 ; 1009 ; 8.584 ; 4.775 ; 2254 ; 2392; 2322 ; 14.008 ; 0.516
Sem_Kon_01.flac_to_Sem_Kan_02.flac_4.wav ; Sem_Kon_01.flac ; Sem_Kan_02.flac ;  4 ; 414 ; 549 ; 503 ; 4.941 ; 3.348 ; 766 ; 1300 ; 1100 ; 9.110 ; 6.270 ; 2254 ; 2392; 2345 ; 14.075 ; 0.688
Sem_Kon_01.flac_to_Sem_Kan_02.flac_5.wav ; Sem_Kon_01.flac ; Sem_Kan_02.flac ;  5 ; 414 ; 549 ; 526 ; 5.140 ; 4.127 ; 766 ; 1300 ; 1197 ; 9.637 ; 7.730 ; 2254 ; 2392; 2369 ; 14.141 ; 0.860
Sem_Kon_01.flac_to_Sem_Kan_02.flac_6.wav ; Sem_Kon_01.flac ; Sem_Kan_02.flac ;  6 ; 414 ; 549 ; 549 ; 5.338 ; 4.886 ; 766 ; 1300 ; 1300 ; 10.163 ; 9.161 ; 2254 ; 2392; 2392 ; 14.207 ; 1.033
Sem_Kan_02.flac_to_Sem_Kon_01.flac_0.wav ; Sem_Kan_02.flac ; Sem_Kon_01.flac ;  0 ; 549 ; 414 ; 549 ; 5.338 ; 0.000 ; 1300 ; 766 ; 1300 ; 10.163 ; 0.000 ; 2392 ; 2254; 2392 ; 14.207 ; 0.000
Sem_Kan_02.flac_to_Sem_Kon_01.flac_1.wav ; Sem_Kan_02.flac ; Sem_Kon_01.flac ;  1 ; 549 ; 414 ; 526 ; 5.140 ; -0.759 ; 1300 ; 766 ; 1197 ; 9.637 ; -1.431 ; 2392 ; 2254; 2369 ; 14.141 ; -0.172
Sem_Kan_02.flac_to_Sem_Kon_01.flac_2.wav ; Sem_Kan_02.flac ; Sem_Kon_01.flac ;  2 ; 549 ; 414 ; 503 ; 4.941 ; -1.538 ; 1300 ; 766 ; 1100 ; 9.110 ; -2.890 ; 2392 ; 2254; 2345 ; 14.075 ; -0.345
Sem_Kan_02.flac_to_Sem_Kon_01.flac_3.wav ; Sem_Kan_02.flac ; Sem_Kon_01.flac ;  3 ; 549 ; 414 ; 480 ; 4.743 ; -2.339 ; 1300 ; 766 ; 1009 ; 8.584 ; -4.386 ; 2392 ; 2254; 2322 ; 14.008 ; -0.517
Sem_Kan_02.flac_to_Sem_Kon_01.flac_4.wav ; Sem_Kan_02.flac ; Sem_Kon_01.flac ;  4 ; 549 ; 414 ; 458 ; 4.544 ; -3.162 ; 1300 ; 766 ; 924 ; 8.057 ; -5.923 ; 2392 ; 2254; 2299 ; 13.942 ; -0.689
Sem_Kan_02.flac_to_Sem_Kon_01.flac_5.wav ; Sem_Kan_02.flac ; Sem_Kon_01.flac ;  5 ; 549 ; 414 ; 436 ; 4.346 ; -4.010 ; 1300 ; 766 ; 843 ; 7.531 ; -7.512 ; 2392 ; 2254; 2276 ; 13.876 ; -0.861
Sem_Kan_02.flac_to_Sem_Kon_01.flac_6.wav ; Sem_Kan_02.flac ; Sem_Kon_01.flac ;  6 ; 549 ; 414 ; 414 ; 4.147 ; -4.886 ; 1300 ; 766 ; 766 ; 7.004 ; -9.161 ; 2392 ; 2254; 2254 ; 13.810 ; -1.033
Sem_Kon_03.flac_to_Sem_Kan_01.flac_0.wav ; Sem_Kon_03.flac ; Sem_Kan_01.flac ;  0 ; 384 ; 552 ; 384 ; 3.864 ; 0.000 ; 810 ; 1305 ; 810 ; 7.308 ; 0.000 ; 2315 ; 2309; 2315 ; 13.987 ; 0.000
Sem_Kon_03.flac_to_Sem_Kan_01.flac_1.wav ; Sem_Kon_03.flac ; Sem_Kan_01.flac ;  1 ; 384 ; 552 ; 411 ; 4.114 ; 1.152 ; 810 ; 1305 ; 882 ; 7.788 ; 1.472 ; 2315 ; 2309; 2314 ; 13.984 ; -0.007
Sem_Kon_03.flac_to_Sem_Kan_01.flac_2.wav ; Sem_Kon_03.flac ; Sem_Kan_01.flac ;  2 ; 384 ; 552 ; 438 ; 4.364 ; 2.255 ; 810 ; 1305 ; 957 ; 8.268 ; 2.898 ; 2315 ; 2309; 2313 ; 13.981 ; -0.015
Sem_Kon_03.flac_to_Sem_Kan_01.flac_3.wav ; Sem_Kon_03.flac ; Sem_Kan_01.flac ;  3 ; 384 ; 552 ; 465 ; 4.613 ; 3.316 ; 810 ; 1305 ; 1037 ; 8.748 ; 4.285 ; 2315 ; 2309; 2312 ; 13.978 ; -0.022
Sem_Kon_03.flac_to_Sem_Kan_01.flac_4.wav ; Sem_Kon_03.flac ; Sem_Kan_01.flac ;  4 ; 384 ; 552 ; 494 ; 4.863 ; 4.338 ; 810 ; 1305 ; 1122 ; 9.228 ; 5.639 ; 2315 ; 2309; 2311 ; 13.976 ; -0.029
Sem_Kon_03.flac_to_Sem_Kan_01.flac_5.wav ; Sem_Kon_03.flac ; Sem_Kan_01.flac ;  5 ; 384 ; 552 ; 523 ; 5.113 ; 5.326 ; 810 ; 1305 ; 1211 ; 9.708 ; 6.964 ; 2315 ; 2309; 2310 ; 13.973 ; -0.036
Sem_Kon_03.flac_to_Sem_Kan_01.flac_6.wav ; Sem_Kon_03.flac ; Sem_Kan_01.flac ;  6 ; 384 ; 552 ; 552 ; 5.363 ; 6.281 ; 810 ; 1305 ; 1305 ; 10.188 ; 8.266 ; 2315 ; 2309; 2309 ; 13.970 ; -0.044
Sem_Kan_01.flac_to_Sem_Kon_03.flac_0.wav ; Sem_Kan_01.flac ; Sem_Kon_03.flac ;  0 ; 552 ; 384 ; 552 ; 5.363 ; 0.000 ; 1305 ; 810 ; 1305 ; 10.188 ; 0.000 ; 2309 ; 2315; 2309 ; 13.970 ; 0.000
Sem_Kan_01.flac_to_Sem_Kon_03.flac_1.wav ; Sem_Kan_01.flac ; Sem_Kon_03.flac ;  1 ; 552 ; 384 ; 523 ; 5.113 ; -0.956 ; 1305 ; 810 ; 1211 ; 9.708 ; -1.302 ; 2309 ; 2315; 2310 ; 13.973 ; 0.007
Sem_Kan_01.flac_to_Sem_Kon_03.flac_2.wav ; Sem_Kan_01.flac ; Sem_Kon_03.flac ;  2 ; 552 ; 384 ; 494 ; 4.863 ; -1.943 ; 1305 ; 810 ; 1122 ; 9.228 ; -2.627 ; 2309 ; 2315; 2311 ; 13.976 ; 0.015
Sem_Kan_01.flac_to_Sem_Kon_03.flac_3.wav ; Sem_Kan_01.flac ; Sem_Kon_03.flac ;  3 ; 552 ; 384 ; 465 ; 4.613 ; -2.965 ; 1305 ; 810 ; 1037 ; 8.748 ; -3.980 ; 2309 ; 2315; 2312 ; 13.978 ; 0.022
Sem_Kan_01.flac_to_Sem_Kon_03.flac_4.wav ; Sem_Kan_01.flac ; Sem_Kon_03.flac ;  4 ; 552 ; 384 ; 438 ; 4.364 ; -4.026 ; 1305 ; 810 ; 957 ; 8.268 ; -5.367 ; 2309 ; 2315; 2313 ; 13.981 ; 0.029
Sem_Kan_01.flac_to_Sem_Kon_03.flac_5.wav ; Sem_Kan_01.flac ; Sem_Kon_03.flac ;  5 ; 552 ; 384 ; 411 ; 4.114 ; -5.130 ; 1305 ; 810 ; 882 ; 7.788 ; -6.793 ; 2309 ; 2315; 2314 ; 13.984 ; 0.036
Sem_Kan_01.flac_to_Sem_Kon_03.flac_6.wav ; Sem_Kan_01.flac ; Sem_Kon_03.flac ;  6 ; 552 ; 384 ; 384 ; 3.864 ; -6.281 ; 1305 ; 810 ; 810 ; 7.308 ; -8.266 ; 2309 ; 2315; 2315 ; 13.987 ; 0.044
Sem_Kon_04.flac_to_Sem_Kan_04.flac_0.wav ; Sem_Kon_04.flac ; Sem_Kan_04.flac ;  0 ; 399 ; 483 ; 399 ; 4.003 ; 0.000 ; 808 ; 1286 ; 808 ; 7.296 ; 0.000 ; 2339 ; 2320; 2339 ; 14.057 ; 0.000
Sem_Kon_04.flac_to_Sem_Kan_04.flac_1.wav ; Sem_Kon_04.flac ; Sem_Kan_04.flac ;  1 ; 399 ; 483 ; 413 ; 4.132 ; 0.584 ; 808 ; 1286 ; 878 ; 7.762 ; 1.432 ; 2339 ; 2320; 2336 ; 14.048 ; -0.023
Sem_Kon_04.flac_to_Sem_Kan_04.flac_2.wav ; Sem_Kon_04.flac ; Sem_Kan_04.flac ;  2 ; 399 ; 483 ; 426 ; 4.260 ; 1.155 ; 808 ; 1286 ; 951 ; 8.228 ; 2.819 ; 2339 ; 2320; 2333 ; 14.039 ; -0.047
Sem_Kon_04.flac_to_Sem_Kan_04.flac_3.wav ; Sem_Kon_04.flac ; Sem_Kan_04.flac ;  3 ; 399 ; 483 ; 440 ; 4.389 ; 1.715 ; 808 ; 1286 ; 1028 ; 8.694 ; 4.170 ; 2339 ; 2320; 2329 ; 14.030 ; -0.070
Sem_Kon_04.flac_to_Sem_Kan_04.flac_4.wav ; Sem_Kon_04.flac ; Sem_Kan_04.flac ;  4 ; 399 ; 483 ; 455 ; 4.517 ; 2.263 ; 808 ; 1286 ; 1109 ; 9.160 ; 5.488 ; 2339 ; 2320; 2326 ; 14.021 ; -0.094
Sem_Kon_04.flac_to_Sem_Kan_04.flac_5.wav ; Sem_Kon_04.flac ; Sem_Kan_04.flac ;  5 ; 399 ; 483 ; 469 ; 4.646 ; 2.801 ; 808 ; 1286 ; 1195 ; 9.626 ; 6.779 ; 2339 ; 2320; 2323 ; 14.012 ; -0.117
Sem_Kon_04.flac_to_Sem_Kan_04.flac_6.wav ; Sem_Kon_04.flac ; Sem_Kan_04.flac ;  6 ; 399 ; 483 ; 483 ; 4.774 ; 3.329 ; 808 ; 1286 ; 1286 ; 10.092 ; 8.047 ; 2339 ; 2320; 2320 ; 14.003 ; -0.141
Sem_Kan_04.flac_to_Sem_Kon_04.flac_0.wav ; Sem_Kan_04.flac ; Sem_Kon_04.flac ;  0 ; 483 ; 399 ; 483 ; 4.774 ; 0.000 ; 1286 ; 808 ; 1286 ; 10.092 ; 0.000 ; 2320 ; 2339; 2320 ; 14.003 ; 0.000
Sem_Kan_04.flac_to_Sem_Kon_04.flac_1.wav ; Sem_Kan_04.flac ; Sem_Kon_04.flac ;  1 ; 483 ; 399 ; 469 ; 4.646 ; -0.528 ; 1286 ; 808 ; 1195 ; 9.626 ; -1.268 ; 2320 ; 2339; 2323 ; 14.012 ; 0.023
Sem_Kan_04.flac_to_Sem_Kon_04.flac_2.wav ; Sem_Kan_04.flac ; Sem_Kon_04.flac ;  2 ; 483 ; 399 ; 455 ; 4.517 ; -1.065 ; 1286 ; 808 ; 1109 ; 9.160 ; -2.559 ; 2320 ; 2339; 2326 ; 14.021 ; 0.047
Sem_Kan_04.flac_to_Sem_Kon_04.flac_3.wav ; Sem_Kan_04.flac ; Sem_Kon_04.flac ;  3 ; 483 ; 399 ; 440 ; 4.389 ; -1.614 ; 1286 ; 808 ; 1028 ; 8.694 ; -3.877 ; 2320 ; 2339; 2329 ; 14.030 ; 0.070
Sem_Kan_04.flac_to_Sem_Kon_04.flac_4.wav ; Sem_Kan_04.flac ; Sem_Kon_04.flac ;  4 ; 483 ; 399 ; 426 ; 4.260 ; -2.173 ; 1286 ; 808 ; 951 ; 8.228 ; -5.227 ; 2320 ; 2339; 2333 ; 14.039 ; 0.094
Sem_Kan_04.flac_to_Sem_Kon_04.flac_5.wav ; Sem_Kan_04.flac ; Sem_Kon_04.flac ;  5 ; 483 ; 399 ; 413 ; 4.132 ; -2.745 ; 1286 ; 808 ; 878 ; 7.762 ; -6.615 ; 2320 ; 2339; 2336 ; 14.048 ; 0.117
Sem_Kan_04.flac_to_Sem_Kon_04.flac_6.wav ; Sem_Kan_04.flac ; Sem_Kon_04.flac ;  6 ; 483 ; 399 ; 399 ; 4.003 ; -3.329 ; 1286 ; 808 ; 808 ; 7.296 ; -8.047 ; 2320 ; 2339; 2339 ; 14.057 ; 0.141
Sem_Kon_02.flac_to_Sem_Kan_03.flac_0.wav ; Sem_Kon_02.flac ; Sem_Kan_03.flac ;  0 ; 351 ; 539 ; 351 ; 3.544 ; 0.000 ; 767 ; 1256 ; 767 ; 7.010 ; 0.000 ; 2250 ; 2435; 2250 ; 13.798 ; 0.000
Sem_Kon_02.flac_to_Sem_Kan_03.flac_1.wav ; Sem_Kon_02.flac ; Sem_Kan_03.flac ;  1 ; 351 ; 539 ; 380 ; 3.828 ; 1.387 ; 767 ; 1256 ; 838 ; 7.498 ; 1.530 ; 2250 ; 2435; 2280 ; 13.886 ; 0.228
Sem_Kon_02.flac_to_Sem_Kan_03.flac_2.wav ; Sem_Kon_02.flac ; Sem_Kan_03.flac ;  2 ; 351 ; 539 ; 410 ; 4.113 ; 2.702 ; 767 ; 1256 ; 912 ; 7.986 ; 3.008 ; 2250 ; 2435; 2310 ; 13.973 ; 0.455
Sem_Kon_02.flac_to_Sem_Kan_03.flac_3.wav ; Sem_Kon_02.flac ; Sem_Kan_03.flac ;  3 ; 351 ; 539 ; 441 ; 4.397 ; 3.955 ; 767 ; 1256 ; 991 ; 8.474 ; 4.441 ; 2250 ; 2435; 2341 ; 14.061 ; 0.683
Sem_Kon_02.flac_to_Sem_Kan_03.flac_4.wav ; Sem_Kon_02.flac ; Sem_Kan_03.flac ;  4 ; 351 ; 539 ; 473 ; 4.682 ; 5.153 ; 767 ; 1256 ; 1074 ; 8.963 ; 5.836 ; 2250 ; 2435; 2372 ; 14.149 ; 0.912
Sem_Kon_02.flac_to_Sem_Kan_03.flac_5.wav ; Sem_Kon_02.flac ; Sem_Kan_03.flac ;  5 ; 351 ; 539 ; 505 ; 4.966 ; 6.303 ; 767 ; 1256 ; 1162 ; 9.451 ; 7.199 ; 2250 ; 2435; 2403 ; 14.236 ; 1.140
Sem_Kon_02.flac_to_Sem_Kan_03.flac_6.wav ; Sem_Kon_02.flac ; Sem_Kan_03.flac ;  6 ; 351 ; 539 ; 539 ; 5.251 ; 7.409 ; 767 ; 1256 ; 1256 ; 9.939 ; 8.535 ; 2250 ; 2435; 2435 ; 14.324 ; 1.369
Sem_Kan_03.flac_to_Sem_Kon_02.flac_0.wav ; Sem_Kan_03.flac ; Sem_Kon_02.flac ;  0 ; 539 ; 351 ; 539 ; 5.251 ; 0.000 ; 1256 ; 767 ; 1256 ; 9.939 ; 0.000 ; 2435 ; 2250; 2435 ; 14.324 ; 0.000
Sem_Kan_03.flac_to_Sem_Kon_02.flac_1.wav ; Sem_Kan_03.flac ; Sem_Kon_02.flac ;  1 ; 539 ; 351 ; 505 ; 4.966 ; -1.106 ; 1256 ; 767 ; 1162 ; 9.451 ; -1.336 ; 2435 ; 2250; 2403 ; 14.236 ; -0.229
Sem_Kan_03.flac_to_Sem_Kon_02.flac_2.wav ; Sem_Kan_03.flac ; Sem_Kon_02.flac ;  2 ; 539 ; 351 ; 473 ; 4.682 ; -2.256 ; 1256 ; 767 ; 1074 ; 8.963 ; -2.699 ; 2435 ; 2250; 2372 ; 14.149 ; -0.458
